"","track_id","city_id","opening_trck","length"
"7387",6704,114,1993,9249
"7388",6538,1,2016,4789
"7389",6740,331,2012,1597
"7390",8188,256,0,132
"7391",6741,331,2012,69
"7392",10105,48,0,83
"7393",8189,256,0,72
"7394",6545,1,2013,11460
"7395",10509,48,0,54
"7396",6749,305,2012,1678
"7397",10106,48,0,88
"7398",6799,95,1998,264
"7399",8190,256,0,114
"7400",6800,95,1998,266
"7401",8191,256,0,1053
"7402",8621,4,2008,2387
"7403",8623,4,2009,1503
"7404",6720,331,2012,2034
"7405",6713,331,2012,804
"7406",6728,331,2012,40
"7407",6725,331,2012,537
"7408",6714,331,2012,802
"7409",6721,331,2012,33
"7410",6715,331,2012,37
"7411",8624,4,2015,983
"7412",6716,331,2012,170
"7413",6722,331,2012,1269
"7414",6717,331,2012,170
"7415",6726,331,2012,538
"7416",6718,331,2012,1193
"7417",6723,331,2012,427
"7418",6719,331,2012,36
"7419",6724,331,2012,29
"7420",6852,317,2006,638
"7421",6801,95,1976,1560
"7422",6727,331,2012,40
"7423",6853,317,2006,60
"7424",10107,48,0,245
"7425",4438,1,1895,9984
"7426",6769,305,2012,1669
"7427",10510,48,0,639
"7428",6770,305,2012,34
"7429",8626,4,2013,1163
"7430",8625,4,2009,2222
"7431",8635,4,2007,2158
"7432",8632,4,2009,4521
"7433",8631,4,2008,2346
"7434",8633,4,2018,907
"7435",8629,4,2008,4211
"7436",8851,206,1865,5185
"7437",8627,4,2009,2120
"7438",8634,4,2018,2079
"7439",8630,4,2009,4444
"7440",8636,206,1948,918
"7441",8849,206,2022,5801
"7442",8850,206,1865,5805
"7443",8852,206,1867,3111
"7444",8628,4,2008,672
"7445",6742,331,2012,4698
"7446",880,110,1978,4111
"7447",6771,305,2012,34
"7448",6890,317,2009,677
"7449",6772,305,2012,3683
"7450",6854,317,2006,66
"7451",6855,317,2006,71
"7452",6946,265,2014,457
"7453",6947,265,2014,153
"7454",6948,265,2014,14
"7455",6743,331,2012,4665
"7456",8192,256,0,1057
"7457",6748,305,2012,1377
"7458",6744,331,1890,235
"7459",6747,305,2012,1370
"7460",6745,331,1890,72
"7461",6950,265,2014,536
"7462",6746,331,0,97
"7463",6949,265,2014,589
"7464",9309,124,1925,64
"7465",6951,265,2014,20
"7466",9306,124,1906,94
"7467",9308,124,1901,76
"7468",9307,124,1899,32
"7469",9310,124,1907,90
"7470",9311,124,1931,87
"7471",9312,124,1910,59
"7472",9313,124,1907,33
"7473",9314,124,1902,71
"7474",6773,305,2012,3685
"7475",6778,305,2012,2347
"7476",6774,305,2012,63
"7477",8193,256,0,1342
"7478",6775,305,2012,183
"7479",6779,305,2012,1166
"7480",9315,124,1925,111
"7481",6776,305,2012,60
"7482",10108,48,0,89
"7483",6777,305,2012,180
"7484",9318,124,1905,32
"7485",9316,124,1913,61
"7486",9319,124,1911,204
"7487",9317,124,1914,95
"7488",10511,48,0,15
"7489",6816,95,1973,830
"7490",8194,256,0,1342
"7491",6817,95,1975,763
"7492",6820,95,1976,25
"7493",6818,95,1976,6142
"7494",8615,91,1874,32980
"7495",6819,95,1976,1423
"7496",8195,256,0,1188
"7497",6822,317,2006,2869
"7498",8196,256,0,66
"7499",6823,317,2009,704
"7500",6863,317,2009,241
"7501",6824,317,2006,507
"7502",6825,317,2006,496
"7503",6864,317,2009,10
"7504",8197,256,0,66
"7505",10109,48,0,85
"7506",6865,317,2009,10
"7507",9323,91,1920,3110
"7508",6866,317,2009,14
"7509",9355,91,1936,3084
"7510",9356,91,1905,889
"7511",6826,317,2009,693
"7512",6873,317,2009,265
"7513",8198,256,0,1190
"7514",6867,317,2009,14
"7515",6828,317,2006,1124
"7516",6871,317,2009,287
"7517",6829,317,2006,62
"7518",6868,317,2009,231
"7519",6830,317,2006,62
"7520",10512,48,0,500
"7521",6827,317,2006,11
"7522",6869,317,2009,223
"7523",6872,317,2009,12
"7524",6870,317,2009,321
"7525",10110,48,0,242
"7526",6874,317,2009,264
"7527",6831,317,2006,1315
"7528",6884,317,2009,49
"7529",6832,317,2006,82
"7530",6877,317,2009,153
"7531",6833,317,2006,1749
"7532",8199,256,0,117
"7533",6883,317,2009,187
"7534",6875,317,2009,577
"7535",6881,317,2009,9
"7536",6876,317,2009,54
"7537",6878,317,2009,3
"7538",6882,317,2009,186
"7539",6879,317,2009,26
"7540",6952,265,2014,119
"7541",6880,317,2009,793
"7542",6885,317,2009,307
"7543",6953,265,2014,252
"7544",6834,317,2006,1866
"7545",6835,317,2006,1713
"7546",6886,317,2009,769
"7547",6887,317,2009,2982
"7548",6889,317,2009,678
"7549",6888,317,2009,9
"7550",10513,48,0,157
"7551",6954,265,2014,198
"7552",6955,265,2014,253
"7553",6956,265,2014,218
"7554",6957,265,2014,189
"7555",6836,317,2006,895
"7556",6842,317,2006,119
"7557",6837,317,2009,55
"7558",6841,317,2006,89
"7559",8200,256,0,1419
"7560",6838,317,2006,1592
"7561",6840,317,2009,127
"7562",6839,317,2006,843
"7563",10111,48,0,1548
"7564",8201,256,0,71
"7565",6856,317,2006,1450
"7566",6859,317,2009,230
"7567",6857,317,2006,1382
"7568",8202,256,0,126
"7569",6858,317,2009,240
"7570",10112,48,0,615
"7571",8203,256,0,116
"7572",6860,317,2009,26
"7573",6861,317,2009,26
"7574",8204,256,0,126
"7575",6862,317,2009,224
"7576",10514,48,0,378
"7577",10515,48,0,19
"7578",6891,317,2009,4086
"7579",6893,317,2009,734
"7580",6892,317,2009,733
"7581",6904,317,2009,115
"7582",6897,317,2009,898
"7583",8205,256,0,71
"7584",10113,48,0,586
"7585",6894,317,2009,2212
"7586",6895,317,2009,594
"7587",6896,317,2009,594
"7588",6898,317,2009,755
"7589",6917,324,2007,61
"7590",6899,317,2009,364
"7591",6902,317,2009,285
"7592",8206,256,0,1416
"7593",6920,324,2013,45
"7594",6901,317,2009,426
"7595",6900,317,2009,862
"7596",6903,317,2009,190
"7597",6918,324,2007,66
"7598",10516,48,0,287
"7599",8207,256,0,2142
"7600",8208,256,0,97
"7601",6905,317,2009,282
"7602",6926,314,2011,3172
"7603",6906,324,2007,317
"7604",6921,324,2013,103
"7605",6907,324,2007,315
"7606",6908,324,2007,448
"7607",6909,324,2007,451
"7608",6927,314,2011,207
"7609",6923,324,2007,65
"7610",9357,91,1968,2197
"7611",6958,265,2014,71
"7612",6945,265,2014,1215
"7613",6922,324,2013,151
"7614",6925,324,2013,149
"7615",6924,324,2007,66
"7616",9358,91,1968,1533
"7617",6910,324,2007,3161
"7618",6938,314,2011,312
"7619",6911,324,2007,3125
"7620",6914,324,2013,101
"7621",6915,324,2013,134
"7622",8209,256,0,1400
"7623",6912,324,2013,95
"7624",6916,324,2013,95
"7625",6942,265,2014,318
"7626",6941,314,2011,110
"7627",6939,314,2011,1688
"7628",10114,48,0,771
"7629",6940,314,2011,61
"7630",8210,256,0,193
"7631",6928,314,2011,1815
"7632",6931,314,2011,114
"7633",6929,314,2011,44
"7634",6933,314,2011,204
"7635",6930,314,2011,2156
"7636",6937,314,2011,238
"7637",6934,314,2011,387
"7638",6932,314,2011,50
"7639",6936,314,2011,622
"7640",6991,265,0,41
"7641",6935,314,2011,157
"7642",8211,256,0,96
"7643",6992,265,0,82
"7644",8212,256,0,67
"7645",6959,265,2014,987
"7646",6969,265,0,499
"7647",6960,265,2014,38
"7648",6967,265,0,208
"7649",6961,265,2014,45
"7650",10517,48,0,48
"7651",6962,265,2014,27
"7652",9359,91,1968,710
"7653",6968,265,0,311
"7654",6963,265,2014,33
"7655",6964,265,2014,54
"7656",6970,265,0,198
"7657",6965,265,2014,208
"7658",6966,265,0,279
"7659",6971,265,2014,221
"7660",9361,91,1910,2127
"7661",417,107,2004,29333
"7662",9362,91,1910,3766
"7663",1412,114,1996,1360
"7664",6975,265,0,481
"7665",8213,256,0,4252
"7666",6976,265,0,566
"7667",10115,48,0,250
"7668",6981,265,0,39
"7669",6977,265,0,500
"7670",6978,265,0,463
"7671",10518,48,0,349
"7672",6979,265,0,34
"7673",10116,48,0,460
"7674",6980,265,0,40
"7675",6982,265,0,39
"7676",6983,265,0,40
"7677",6984,265,0,39
"7678",7002,265,2014,675
"7679",7006,265,2014,1489
"7680",7003,265,2014,670
"7681",7016,265,2014,1367
"7682",7004,265,2014,110
"7683",7007,265,2014,17
"7684",7005,265,2014,128
"7685",8214,256,0,1642
"7686",7008,265,2014,1468
"7687",7017,265,2014,225
"7688",7019,265,2014,531
"7689",7018,265,2014,12
"7690",7009,265,2014,1467
"7691",8215,256,0,1647
"7692",7010,265,2014,98
"7693",7011,265,2014,1181
"7694",10117,48,0,773
"7695",8216,256,0,47
"7696",7012,265,2014,15
"7697",10519,48,0,27
"7698",7013,265,2014,1180
"7699",8217,256,0,1074
"7700",8218,256,0,48
"7701",7022,265,2014,2389
"7702",7026,265,2014,5697
"7703",7023,265,2014,14
"7704",7028,265,2014,33
"7705",7024,265,2014,1519
"7706",7027,265,0,6
"7707",7025,265,2014,370
"7708",10118,48,0,252
"7709",8220,256,0,65
"7710",8219,256,0,1072
"7711",7029,265,2014,3885
"7712",10520,48,0,2032
"7713",7030,265,2014,15
"7714",7052,265,2014,233
"7715",7031,265,2014,110
"7716",7035,265,2014,392
"7717",7032,265,2014,10
"7718",7039,265,2014,20
"7719",7033,265,2014,314
"7720",7038,265,2014,608
"7721",7034,265,2014,531
"7722",8221,256,0,448
"7723",7036,265,2014,306
"7724",7065,265,2014,372
"7725",7037,265,2014,225
"7726",7053,265,2014,763
"7727",10119,48,0,542
"7728",7066,265,2014,54
"7729",7040,265,2014,8327
"7730",7044,265,2014,16
"7731",7041,265,2014,14
"7732",7047,265,2014,16
"7733",7042,265,2014,4257
"7734",7043,265,2014,7356
"7735",7046,265,2014,696
"7736",7045,265,2014,33
"7737",7049,265,2014,412
"7738",7048,265,2014,634
"7739",8222,256,0,66
"7740",7064,265,2014,24
"7741",9653,48,0,38
"7742",7054,265,2014,2167
"7743",7060,265,2014,2414
"7744",7055,265,2014,18
"7745",7059,265,2014,15
"7746",7056,265,2014,15
"7747",7057,265,2014,3466
"7748",8223,256,0,430
"7749",7058,265,2014,2362
"7750",7062,265,2014,34
"7751",7061,265,2014,31
"7752",10521,48,0,133
"7753",7063,265,2014,68
"7754",10120,48,0,171
"7755",8224,256,0,19
"7756",7070,265,2014,201
"7757",8225,256,0,3053
"7758",7071,265,2011,26
"7759",8229,256,0,57
"7760",7072,265,2011,440
"7761",8226,256,0,179
"7762",7073,265,2011,152
"7763",7074,265,2011,26
"7764",8227,256,0,179
"7765",7075,265,2011,152
"7766",8230,256,0,180
"7767",8228,256,0,1671
"7768",8232,256,0,39
"7769",10121,48,0,48
"7770",10522,48,0,543
"7771",8231,256,0,180
"7772",7076,265,2011,440
"7773",7080,265,2011,19
"7774",7077,265,2011,1404
"7775",8233,256,0,582
"7776",7078,265,2011,1400
"7777",10523,48,0,251
"7778",7079,265,0,88
"7779",8234,256,0,217
"7780",7081,265,0,88
"7781",10123,48,0,1410
"7782",7082,265,2011,19
"7783",10122,48,0,227
"7784",7084,265,2011,441
"7785",7088,265,2011,56
"7786",7085,265,2011,440
"7787",8235,256,0,2707
"7788",7086,265,2011,1131
"7789",7089,265,2011,26
"7790",7087,265,2011,1133
"7791",8490,318,2001,1380
"7792",8236,256,0,217
"7793",7090,265,2011,44
"7794",8237,256,0,303
"7795",8238,256,0,11
"7796",7092,265,2011,26
"7797",7097,265,2011,496
"7798",7093,265,2011,284
"7799",7100,265,2011,678
"7800",7094,265,2011,283
"7801",7098,265,2011,1135
"7802",7095,265,2011,55
"7803",7099,265,2011,1133
"7804",7096,265,2011,495
"7805",8245,206,1888,1114
"7806",8239,206,1917,975
"7807",10124,48,0,15
"7808",10125,48,0,14
"7809",8249,206,1914,161
"7810",8246,206,1888,1552
"7811",7101,265,2011,681
"7812",7102,265,2011,2006
"7813",7103,265,2011,2007
"7814",8257,206,1885,1256
"7815",8255,206,1885,4250
"7816",8247,206,1889,2876
"7817",8260,206,1888,3810
"7818",8250,206,1915,2454
"7819",8254,206,1885,1565
"7820",8263,206,1885,3059
"7821",8251,206,1885,473
"7822",8261,206,1888,849
"7823",8253,206,1889,63
"7824",8258,206,1885,70
"7825",8265,206,1917,3133
"7826",8264,206,1893,2511
"7827",8266,206,1918,1253
"7828",8256,206,1889,399
"7829",8248,206,1889,1887
"7830",7104,265,2011,12
"7831",7108,265,2011,258
"7832",7105,265,2011,12
"7833",7106,265,2011,1670
"7834",7109,265,2011,11
"7835",7107,265,2011,1672
"7836",8268,206,1918,1963
"7837",7110,265,2011,257
"7838",8267,206,1918,824
"7839",10127,48,0,14
"7840",8491,318,2001,91
"7841",10126,48,0,974
"7842",8492,318,2001,106
"7843",8493,318,2001,360
"7844",7111,265,2011,11
"7845",7123,265,2011,2280
"7846",7112,265,2011,9
"7847",7116,265,2011,2611
"7848",7113,265,2011,2224
"7849",7114,265,2011,2223
"7850",7117,265,2011,13
"7851",7115,265,2011,9
"7852",7124,265,2011,26
"7853",8494,318,2001,111
"7854",8495,318,2001,91
"7855",7118,265,2011,2614
"7856",7145,265,2011,105
"7857",7122,265,2011,89
"7858",7119,265,2011,14
"7859",7148,265,2011,805
"7860",7120,265,2011,2282
"7861",8496,318,2001,359
"7862",7146,265,2011,326
"7863",7121,265,2011,89
"7864",7202,300,2000,76
"7865",7147,265,2011,105
"7866",7203,300,0,32
"7867",7204,300,2000,54
"7868",7125,265,2011,2508
"7869",7126,265,2011,27
"7870",7130,265,2011,1213
"7871",8272,256,0,2451
"7872",7127,265,2011,2507
"7873",7169,300,2000,78
"7874",7128,265,2011,44
"7875",7129,265,2011,44
"7876",7170,300,2000,333
"7877",7205,300,2000,35
"7878",7206,300,0,28
"7879",7207,300,2000,48
"7880",7131,265,2011,1213
"7881",7132,265,2011,748
"7882",7142,265,2011,262
"7883",7137,265,2011,105
"7884",7133,265,2011,739
"7885",7134,265,2011,1119
"7886",7140,265,2011,240
"7887",7138,265,2011,91
"7888",7135,265,2011,1127
"7889",7136,265,2011,104
"7890",10128,48,0,1502
"7891",7141,265,2011,240
"7892",7139,265,2011,91
"7893",7144,265,2011,326
"7894",7143,265,2011,262
"7895",8640,206,1946,558
"7896",7149,265,2011,794
"7897",7208,300,0,24
"7898",7150,265,2011,40
"7899",7155,265,0,413
"7900",7151,265,2011,249
"7901",7211,300,2000,520
"7902",7152,265,2011,276
"7903",8497,318,2001,2574
"7904",7156,265,0,377
"7905",7153,265,2011,32
"7906",7209,300,2000,35
"7907",7154,265,0,304
"7908",7210,300,2006,48
"7909",7157,265,0,442
"7910",7160,300,2000,306
"7911",7158,265,0,28
"7912",7179,300,2009,363
"7913",7159,300,2000,81
"7914",7161,300,0,35
"7915",7180,300,2000,1271
"7916",7212,300,2006,54
"7917",10129,48,0,131
"7918",9654,48,0,15
"7919",10130,48,0,139
"7920",7164,300,0,47
"7921",7166,300,2000,401
"7922",7162,300,2000,411
"7923",7165,300,2000,41
"7924",8273,256,0,2456
"7925",7163,300,2000,39
"7926",7168,300,2000,3
"7927",7167,300,2000,3
"7928",9655,48,0,14
"7929",8274,256,0,496
"7930",10131,48,0,141
"7931",8275,256,0,499
"7932",7175,300,2009,54
"7933",7178,300,2009,23
"7934",7189,300,0,69
"7935",7174,300,2012,3183
"7936",7188,300,0,1100
"7937",7176,300,2009,54
"7938",7172,300,2012,3014
"7939",7177,300,2009,18
"7940",10132,48,0,37
"7941",10133,48,0,48
"7942",7181,300,2000,1303
"7943",7184,300,0,1149
"7944",7182,300,2009,349
"7945",7185,300,0,61
"7946",7183,300,0,1146
"7947",7195,300,2000,774
"7948",7186,300,2000,119
"7949",10134,48,0,40
"7950",7187,300,2000,116
"7951",8644,206,1931,906
"7952",8642,206,1908,2648
"7953",7190,300,0,1094
"7954",7194,300,0,1635
"7955",7191,300,2000,416
"7956",10135,48,0,378
"7957",7192,300,2000,420
"7958",8277,256,0,1744
"7959",7193,300,2000,762
"7960",10136,48,0,26
"7961",7196,300,0,1643
"7962",7199,300,0,8
"7963",7197,300,2000,559
"7964",8278,256,0,270
"7965",7198,300,2000,553
"7966",7200,300,2000,78
"7967",8279,256,0,271
"7968",8276,256,0,1746
"7969",7201,300,0,45
"7970",8280,256,0,96
"7971",7213,300,2000,519
"7972",7219,300,2000,159
"7973",7214,300,2000,426
"7974",7215,300,2000,422
"7975",10137,48,0,897
"7976",7220,300,0,52
"7977",7216,300,2000,77
"7978",7217,300,2000,77
"7979",8281,256,0,96
"7980",7218,300,2000,159
"7981",7222,300,2000,34
"7982",7221,300,0,39
"7983",8282,256,0,597
"7984",10138,48,0,983
"7985",7223,300,2000,46
"7986",7234,300,2000,156
"7987",7224,300,0,32
"7988",7226,300,2006,1113
"7989",7225,300,0,54
"7990",7281,300,2006,1147
"7991",8283,256,0,597
"7992",7235,300,0,44
"7993",10139,48,0,27
"7994",7282,300,0,56
"7995",8284,256,0,335
"7996",7283,300,2006,35
"7997",10140,48,0,376
"7998",7227,300,2006,2554
"7999",7228,300,2000,653
"8000",7230,300,2000,143
"8001",7229,300,2000,663
"8002",8285,256,0,1268
"8003",7284,300,0,52
"8004",7416,325,0,732
"8005",7393,300,2012,349
"8006",7423,325,0,392
"8007",7233,300,0,54
"8008",7424,325,0,353
"8009",7239,300,2000,1183
"8010",7247,300,2000,43
"8011",7240,300,2000,1160
"8012",7245,300,2000,11
"8013",7241,300,2000,61
"8014",7242,300,2000,19
"8015",8286,256,0,1265
"8016",7248,300,2000,357
"8017",7243,300,2000,11
"8018",7244,300,2000,129
"8019",7246,300,2000,129
"8020",8287,256,0,334
"8021",10141,48,0,15
"8022",7249,300,2000,43
"8023",8288,256,0,608
"8024",7236,300,2000,7100
"8025",7250,300,2000,594
"8026",7252,300,0,63
"8027",7288,300,2006,78
"8028",7251,300,2000,248
"8029",8643,206,1913,1934
"8030",9703,48,0,826
"8031",8289,256,0,613
"8032",7253,300,0,55
"8033",7289,300,0,129
"8034",7254,300,0,16
"8035",7293,300,2006,2623
"8036",7255,300,0,287
"8037",10142,48,0,15
"8038",7290,300,0,26
"8039",7291,300,0,27
"8040",7294,300,2006,82
"8041",7292,300,2006,227
"8042",7296,300,2006,341
"8043",7295,300,2006,248
"8044",7400,325,0,228
"8045",7237,300,2000,7099
"8046",7269,300,2006,271
"8047",7238,300,2000,57
"8048",7271,300,2006,709
"8049",7270,300,2006,103
"8050",8290,256,0,69
"8051",7272,300,2006,187
"8052",7256,300,0,5675
"8053",7273,300,2006,686
"8054",10143,48,0,107
"8055",7258,300,2012,55
"8056",7257,300,2012,567
"8057",7274,300,2006,186
"8058",7275,300,2006,31
"8059",9704,48,0,17
"8060",7276,300,2006,205
"8061",8291,256,0,2279
"8062",7260,300,2006,1431
"8063",7278,300,2006,877
"8064",8294,256,0,2164
"8065",7261,300,2006,82
"8066",7277,300,2006,205
"8067",8292,256,0,2282
"8068",10144,48,0,15
"8069",8293,256,0,70
"8070",7262,300,2006,2587
"8071",7266,300,2006,152
"8072",7263,300,2006,2590
"8073",7267,300,2006,153
"8074",7264,300,2006,85
"8075",8295,256,0,50
"8076",7265,300,2006,430
"8077",10145,48,0,1348
"8078",7268,300,2006,104
"8079",9544,48,0,1422
"8080",9543,48,0,1426
"8081",7285,300,2006,1142
"8082",8296,256,0,2158
"8083",7286,300,2006,2930
"8084",7287,300,0,128
"8085",8297,256,0,50
"8086",8299,206,1890,763
"8087",8300,256,0,227
"8088",8298,206,1889,875
"8089",9546,48,0,13
"8090",9545,48,0,13
"8091",7308,300,2006,575
"8092",7314,300,2012,103
"8093",7309,300,2006,99
"8094",7310,300,2006,99
"8095",7401,325,0,84
"8096",7311,300,2012,127
"8097",7402,325,0,6792
"8098",7312,300,2012,606
"8099",8301,256,0,45
"8100",7407,325,0,472
"8101",7313,300,2012,550
"8102",7403,325,0,119
"8103",7315,300,2012,108
"8104",10146,48,0,1351
"8105",7405,325,0,465
"8106",7404,325,0,1782
"8107",7406,325,0,113
"8108",7408,325,0,302
"8109",7322,300,2012,1094
"8110",10147,48,0,578
"8111",7323,300,2012,182
"8112",8302,256,0,229
"8113",7324,300,2012,222
"8114",7330,124,2005,1702
"8115",7332,124,2005,23
"8116",7325,300,2012,783
"8117",8303,256,0,42
"8118",7326,300,2012,221
"8119",8304,256,0,231
"8120",8305,256,0,228
"8121",10149,48,0,100
"8122",10148,48,0,13
"8123",10150,48,0,49
"8124",7409,325,0,475
"8125",8306,256,0,1450
"8126",7411,325,0,732
"8127",7410,325,0,1103
"8128",7338,124,2005,336
"8129",8307,206,1893,1985
"8130",7354,124,2005,1926
"8131",7355,124,2005,15
"8132",7339,124,2005,31
"8133",7337,124,2005,22
"8134",10152,48,0,754
"8135",10151,48,0,21
"8136",7356,124,2005,789
"8137",8308,256,0,120
"8138",7340,124,2005,4195
"8139",7412,325,0,629
"8140",10153,48,0,1500
"8141",7414,325,0,527
"8142",8309,256,0,421
"8143",7413,325,0,483
"8144",8310,256,0,125
"8145",10154,48,0,1333
"8146",8311,256,0,469
"8147",10155,48,0,21
"8148",7343,124,2005,219
"8149",7344,124,2005,2103
"8150",7366,124,2005,82
"8151",10156,48,0,325
"8152",7422,325,0,687
"8153",7367,124,2005,625
"8154",7365,124,2005,2837
"8155",7362,124,2005,686
"8156",7415,325,0,486
"8157",7455,325,0,687
"8158",9707,48,0,157
"8159",7374,300,2012,22
"8160",9706,48,0,342
"8161",7369,300,2012,123
"8162",8312,256,0,436
"8163",7370,300,2012,124
"8164",7345,124,2005,36
"8165",8313,256,0,439
"8166",7346,124,2005,112
"8167",8314,256,0,293
"8168",10157,48,0,374
"8169",7377,300,2012,588
"8170",7376,300,2012,127
"8171",9705,48,0,343
"8172",10158,48,0,171
"8173",10159,48,0,32
"8174",9953,48,0,91
"8175",10160,48,0,339
"8176",7375,300,2012,473
"8177",7353,124,0,28
"8178",7350,124,2005,2451
"8179",7372,300,2012,328
"8180",7352,124,2005,1966
"8181",7348,124,2005,22
"8182",7349,124,2005,12
"8183",7351,124,2005,17
"8184",10161,48,0,339
"8185",10162,48,0,337
"8186",8315,256,0,244
"8187",7373,300,2012,165
"8188",7371,300,2012,166
"8189",7378,300,2012,111
"8190",7386,300,2016,29
"8191",7379,300,2012,110
"8192",10163,48,0,161
"8193",7389,300,2012,41
"8194",7387,300,2016,463
"8195",7380,300,2016,389
"8196",7381,300,2012,96
"8197",7382,300,2016,390
"8198",8316,256,0,15
"8199",7383,300,2012,97
"8200",7390,300,2012,236
"8201",7384,300,2016,446
"8202",7385,300,2016,29
"8203",7388,300,2012,518
"8204",10167,48,0,335
"8205",8317,256,0,2081
"8206",7359,124,0,17
"8207",7361,124,0,11
"8208",7391,300,2016,189
"8209",7358,124,2005,27
"8210",7360,124,2005,740
"8211",10165,48,0,390
"8212",10164,48,0,723
"8213",10166,48,0,270
"8214",7259,300,2012,6047
"8215",8318,256,0,257
"8216",7394,300,2012,35
"8217",7398,300,2012,44
"8218",7395,300,2012,328
"8219",10168,48,0,160
"8220",7396,300,0,1
"8221",7399,300,2012,51
"8222",7397,300,2012,28
"8223",8319,256,0,257
"8224",7417,325,0,640
"8225",7418,325,0,743
"8226",8320,256,0,1721
"8227",7419,325,0,829
"8228",10169,48,0,1411
"8229",7420,325,0,686
"8230",8321,256,0,23
"8231",7421,325,0,829
"8232",7425,325,0,316
"8233",8322,256,0,1091
"8234",7426,325,0,386
"8235",7430,325,0,623
"8236",7427,325,0,417
"8237",7428,325,0,393
"8238",10170,48,0,34
"8239",8323,256,0,14
"8240",7429,325,0,622
"8241",7431,325,0,496
"8242",8325,256,0,27
"8243",8324,256,0,131
"8244",8326,256,0,410
"8245",7432,325,0,1775
"8246",8327,256,0,280
"8247",7433,325,0,1773
"8248",7435,325,0,266
"8249",7434,325,0,492
"8250",10171,48,0,34
"8251",7436,325,0,26
"8252",8328,256,0,282
"8253",8329,206,1889,26
"8254",7444,325,0,464
"8255",8936,139,1959,8745
"8256",7437,325,0,531
"8257",7438,325,0,537
"8258",8330,256,0,1388
"8259",7439,325,0,265
"8260",10172,48,0,1414
"8261",8331,256,0,44
"8262",7440,325,0,102
"8263",7441,325,0,102
"8264",7442,325,0,41
"8265",7443,325,0,74
"8266",7445,325,0,501
"8267",8332,256,0,4021
"8268",7446,325,0,74
"8269",7456,325,0,413
"8270",7447,325,0,21
"8271",7458,325,0,28
"8272",7448,325,0,756
"8273",7457,325,0,918
"8274",7449,325,0,751
"8275",7459,325,0,613
"8276",7450,325,0,911
"8277",7454,325,0,417
"8278",7451,325,0,915
"8279",8333,256,0,1760
"8280",7452,325,0,912
"8281",10173,48,0,975
"8282",7453,325,0,688
"8283",8334,256,0,146
"8284",8335,256,0,5
"8285",10174,48,0,89
"8286",7463,325,0,1467
"8287",8339,256,0,37
"8288",7464,325,0,39
"8289",8336,256,0,36
"8290",7465,325,0,1468
"8291",10175,48,0,89
"8292",7466,325,0,46
"8293",8337,256,0,6
"8294",7467,325,0,46
"8295",8340,256,0,120
"8296",7468,325,0,42
"8297",8338,256,0,1164
"8298",8341,256,0,1032
"8299",7473,325,0,392
"8300",8349,256,0,445
"8301",7474,325,0,141
"8302",8342,256,0,158
"8303",7475,325,0,141
"8304",10176,48,0,974
"8305",7476,325,0,49
"8306",8343,256,0,32
"8307",7477,325,0,48
"8308",3320,265,1992,256
"8309",882,110,1994,1069
"8310",10177,48,0,785
"8311",426,110,1958,3811
"8312",8347,206,1889,3259
"8313",8344,256,0,520
"8314",8345,206,1888,24
"8315",8346,206,1888,1054
"8316",8348,256,0,18
"8317",8545,308,2000,2533
"8318",8552,308,2000,1982
"8319",8546,308,2000,1130
"8320",8549,308,2000,1627
"8321",10178,48,0,204
"8322",8547,308,2000,27
"8323",8548,308,2000,108
"8324",8553,308,2012,716
"8325",10179,48,0,16
"8326",8550,308,2000,6382
"8327",10182,48,0,11
"8328",10180,48,0,389
"8329",10181,48,0,1878
"8330",8556,308,2012,2091
"8331",10185,48,0,259
"8332",10183,48,0,1175
"8333",8557,308,2012,43
"8334",10184,48,0,35
"8335",8558,308,2012,44
"8336",10186,48,0,380
"8337",10187,48,0,208
"8338",8559,308,2012,2830
"8339",8573,91,2006,12082
"8340",8560,308,2012,2819
"8341",10188,48,0,12
"8342",8574,91,1981,6657
"8343",8578,102,2016,996
"8344",8576,102,2017,474
"8345",8575,91,1997,1331
"8346",5755,102,2017,2037
"8347",8577,102,0,4989
"8348",8561,308,2012,3711
"8349",10190,48,0,1878
"8350",10189,48,0,16
"8351",10191,48,0,1177
"8352",10192,48,0,160
"8353",10193,48,0,38
"8354",10194,48,0,1556
"8355",6019,102,2016,435
"8356",10196,48,0,792
"8357",10197,48,0,1416
"8358",10198,48,0,1162
"8359",10199,48,0,74
"8360",10202,48,0,449
"8361",10195,48,0,1818
"8362",10200,48,0,64
"8363",10201,48,0,74
"8364",6090,102,0,12790
"8365",6021,102,2016,113
"8366",6014,102,2016,3811
"8367",10204,48,0,35
"8368",9035,139,1987,7246
"8369",9033,139,1909,2163
"8370",9028,139,1919,1710
"8371",9042,139,1977,1239
"8372",9036,139,1908,389
"8373",9039,139,1908,27
"8374",9031,139,1901,2580
"8375",9041,139,1975,4729
"8376",9030,139,1901,2344
"8377",9038,139,1908,3830
"8378",9029,139,1901,336
"8379",9044,139,1904,2092
"8380",9043,139,1904,68
"8381",9032,139,1909,1895
"8382",9549,48,0,32
"8383",9547,48,0,1797
"8384",9548,48,0,32
"8385",6070,102,0,3237
"8386",8597,102,1858,16765
"8387",10205,48,0,282
"8388",8598,102,NA,1687
"8389",8600,124,1906,46
"8390",8599,102,NA,1832
"8391",9045,139,1952,3657
"8392",9054,139,1916,101
"8393",8601,124,1892,74
"8394",10210,48,0,136
